dataset,component_id,representation,predictor,explainer,trained_seed_sd,permuted_seed_sd,matched_delta_seed_sd
CHEMBL1862_Ki,25,morgan,xgboost,crem_lime,0.23719960148791608,0.41075101026953414,0.31676151026442717
CHEMBL1862_Ki,25,morgan,xgboost,crem_mean,0.18788158406753502,0.12344688515376118,0.2481413031608285
CHEMBL1862_Ki,25,unimol,mlp,crem_lime,0.16365084409145506,0.25246883809345094,0.38998094638537967
CHEMBL1862_Ki,25,unimol,mlp,crem_mean,0.013198331811173926,0.21252466921905747,0.20570825315762853
CHEMBL1862_Ki,25,unimol,xgboost,crem_lime,0.21919735207147573,0.6291660956335884,0.49861259653935347
CHEMBL1862_Ki,25,unimol,xgboost,crem_mean,0.35016137734076735,0.11308849060491073,0.372415527904541
CHEMBL1862_Ki,27,molformer,mlp,crem_lime,0.04756171331765055,0.21852957408482548,0.21506380677342993
CHEMBL1862_Ki,27,molformer,mlp,crem_mean,0.024240742250015376,0.0979502708747872,0.10261283560454465
CHEMBL1862_Ki,27,molformer,xgboost,crem_lime,0.008225400925843927,0.31698842803061916,0.3088611217239035
CHEMBL1862_Ki,27,molformer,xgboost,crem_mean,0.036183145021470374,0.2092532336550018,0.18067311963770497
CHEMBL1862_Ki,27,morgan,mlp,crem_lime,0.059944208630417384,0.23705791820336633,0.20640801107193577
CHEMBL1862_Ki,27,morgan,mlp,crem_mean,0.08424960478228614,0.18770993184476514,0.1731507251501105
CHEMBL1862_Ki,27,morgan,xgboost,crem_lime,0.009735024686218244,0.28444816376034016,0.27486381997129883
CHEMBL1862_Ki,27,morgan,xgboost,crem_mean,0.0038805805134342563,0.1436908844178324,0.14626505022786965
CHEMBL1862_Ki,27,unimol,mlp,crem_lime,0.042313707880479196,0.046478197273556114,0.05998555279959827
CHEMBL1862_Ki,27,unimol,mlp,crem_mean,0.0160368678455492,0.011937664781575735,0.019861533800234987
CHEMBL1862_Ki,27,unimol,xgboost,crem_lime,0.012197562973313758,0.05696658761318172,0.05986010750006887
CHEMBL1862_Ki,27,unimol,xgboost,crem_mean,0.043126308944648445,0.24391935973284865,0.2034239413193041
CHEMBL1871_Ki,1,molformer,mlp,crem_lime,0.04999821115272195,0.045548857574396445,0.024068852875795372
CHEMBL1871_Ki,1,molformer,mlp,crem_mean,0.008186483260423713,0.10500530692495161,0.09974902838569218
CHEMBL1871_Ki,1,molformer,xgboost,crem_lime,0.06858749530311968,0.3033053919038298,0.3019568376818892
CHEMBL1871_Ki,1,molformer,xgboost,crem_mean,0.05047691071429125,0.1461937537329202,0.18691153721023063
CHEMBL1871_Ki,1,morgan,mlp,crem_lime,0.04983570311631128,0.3818907053866008,0.37180597972826684
CHEMBL1871_Ki,1,morgan,mlp,crem_mean,0.024277203063937474,0.1721383581966998,0.1712036748694964
CHEMBL1871_Ki,1,morgan,xgboost,crem_lime,0.12964872166479163,0.21775664275274206,0.30677661855613
CHEMBL1871_Ki,1,morgan,xgboost,crem_mean,0.08756547535817961,0.11787082686392174,0.18917896148771113
CHEMBL1871_Ki,1,unimol,mlp,crem_lime,0.13918326197775605,0.17599009235139718,0.2815319456739558
CHEMBL1871_Ki,1,unimol,mlp,crem_mean,0.01952740136206994,0.0875521390740102,0.09725234245828401
CHEMBL1871_Ki,1,unimol,xgboost,crem_lime,0.03770928902596229,0.03476804219171115,0.017417272172719038
CHEMBL1871_Ki,1,unimol,xgboost,crem_mean,0.024666765597013467,0.03539849422359507,0.017432174326865148
CHEMBL1871_Ki,6,molformer,mlp,crem_lime,0.1736047587202997,0.14196741176582445,0.11345075361380025
CHEMBL1871_Ki,6,molformer,mlp,crem_mean,0.08944936821037155,0.11469982361995014,0.05416159324243504
CHEMBL1871_Ki,6,molformer,xgboost,crem_lime,0.046820935920788585,0.14875360666867007,0.18078211180155332
CHEMBL1871_Ki,6,molformer,xgboost,crem_mean,0.03239283434394564,0.011703730030819126,0.032613530892066575
CHEMBL1871_Ki,6,morgan,mlp,crem_lime,0.05951791403819149,0.19002836089987737,0.15773066883210063
CHEMBL1871_Ki,6,morgan,mlp,crem_mean,0.011134448344131727,0.10195651510114391,0.09094998686791123
CHEMBL1871_Ki,6,morgan,xgboost,crem_lime,0.09211487267617853,0.3390819843882276,0.427770007739802
CHEMBL1871_Ki,6,morgan,xgboost,crem_mean,0.017213261096099445,0.12736562137951896,0.14449529279349602
CHEMBL1871_Ki,6,unimol,mlp,crem_lime,0.028107363246549416,0.038323665577310304,0.03607461265875156
CHEMBL1871_Ki,6,unimol,mlp,crem_mean,0.007520155280527915,0.06106504787804147,0.061427721380451966
CHEMBL1871_Ki,6,unimol,xgboost,crem_lime,0.06424137790501763,0.10402755528657098,0.1659807947518106
CHEMBL1871_Ki,6,unimol,xgboost,crem_mean,0.03855941569913958,0.07034836950559138,0.09692478611365604
CHEMBL1871_Ki,9,molformer,mlp,crem_lime,0.009529470572138961,0.19282581905864235,0.19253350172853495
CHEMBL1871_Ki,9,molformer,mlp,crem_mean,0.010987561365524052,0.09499230994678745,0.10074762094983378
CHEMBL1871_Ki,9,molformer,xgboost,crem_lime,0.09445110941843135,0.04778814554260679,0.05184643733840325
CHEMBL1871_Ki,9,molformer,xgboost,crem_mean,0.010180269904737466,0.08802416877471904,0.09676521091327535
CHEMBL1871_Ki,9,morgan,mlp,crem_lime,0.03088168934448331,0.027713308366845463,0.018564184749749274
CHEMBL1871_Ki,9,morgan,mlp,crem_mean,0.02556377896275665,0.10153574950232575,0.10363643471724383
CHEMBL1871_Ki,9,morgan,xgboost,crem_lime,0.1675114576576795,0.1769529236661807,0.12383022350360647
CHEMBL1871_Ki,9,morgan,xgboost,crem_mean,0.022457102833508012,0.13203367339727995,0.13419446685009456
CHEMBL1871_Ki,9,unimol,mlp,crem_lime,0.028747089340698306,0.04339931457720071,0.02214094306399861
CHEMBL1871_Ki,9,unimol,mlp,crem_mean,0.009099853573164816,0.039371344406414994,0.03069508673301502
CHEMBL1871_Ki,9,unimol,xgboost,crem_lime,0.1404000915700371,0.17024067932012402,0.11570029216539945
CHEMBL1871_Ki,9,unimol,xgboost,crem_mean,0.03842222545363339,0.061016926111220816,0.08938393039056898
CHEMBL1871_Ki,12,molformer,mlp,crem_lime,0.23543716501265874,0.2317325994274854,0.43974943070381517
CHEMBL1871_Ki,12,molformer,mlp,crem_mean,0.0818491015303397,0.21952448427068644,0.2881257847304797
CHEMBL1871_Ki,12,molformer,xgboost,crem_lime,0.12992180104238066,0.3310986513050083,0.34583971208937486
CHEMBL1871_Ki,12,molformer,xgboost,crem_mean,0.29810745117713044,0.1975501325322009,0.4069739400698319
CHEMBL1871_Ki,12,morgan,mlp,crem_lime,0.11462727142105077,0.05465334275673204,0.08577108355596763
CHEMBL1871_Ki,12,morgan,mlp,crem_mean,0.09623573669578157,0.03759062751415937,0.09799349912907336
CHEMBL1871_Ki,12,morgan,xgboost,crem_lime,0.15933262922246763,0.0338620066111417,0.18686360013071263
CHEMBL1871_Ki,12,morgan,xgboost,crem_mean,0.17510554044514778,0.1430379519820372,0.24100324170312828
CHEMBL1871_Ki,12,unimol,mlp,crem_lime,0.12431677681974011,0.2253422385267841,0.3054933011948179
CHEMBL1871_Ki,12,unimol,mlp,crem_mean,0.024692008000904014,0.11352698463982024,0.10210866088004374
CHEMBL1871_Ki,12,unimol,xgboost,crem_lime,0.07967317738347027,0.15463084669768512,0.156632627402145
CHEMBL1871_Ki,12,unimol,xgboost,crem_mean,0.07464259283699373,0.13145072446103884,0.18491904866931808
CHEMBL1871_Ki,14,molformer,mlp,crem_lime,0.002583230470899025,0.1227035305155624,0.1220794507414402
CHEMBL1871_Ki,14,molformer,mlp,crem_mean,0.0012123210238889311,0.12831628529988062,0.12911372470098728
CHEMBL1871_Ki,14,molformer,xgboost,crem_lime,0.033985686415028395,0.21777716654465099,0.22097543554803892
CHEMBL1871_Ki,14,molformer,xgboost,crem_mean,0.0016853759619305478,0.040102355502201106,0.03858904283033744
CHEMBL1871_Ki,14,morgan,mlp,crem_lime,0.006662288071521706,0.02740950773098869,0.02425575718802432
CHEMBL1871_Ki,14,morgan,mlp,crem_mean,0.012798220043262374,0.015690985867204375,0.02623577313751751
CHEMBL1871_Ki,14,morgan,xgboost,crem_lime,0.002277954008515743,0.15505530096176934,0.1570109740429485
CHEMBL1871_Ki,14,morgan,xgboost,crem_mean,0.0030782094453429792,0.10065646140477029,0.10362106916743181
CHEMBL1871_Ki,14,unimol,mlp,crem_lime,0.03509805856377568,0.12154985985932192,0.14002436839680094
CHEMBL1871_Ki,14,unimol,mlp,crem_mean,0.06705607754724749,0.0809780144285894,0.12312462702924575
CHEMBL1871_Ki,14,unimol,xgboost,crem_lime,0.11168666949231332,0.04034479731183296,0.14082260079141665
CHEMBL1871_Ki,14,unimol,xgboost,crem_mean,0.07610775190579634,0.017537296838317572,0.09190402961978272
CHEMBL1871_Ki,18,molformer,mlp,crem_lime,0.17255611349048483,0.08994011297470166,0.2566941986052058
CHEMBL1871_Ki,18,molformer,mlp,crem_mean,0.03467040591687846,0.38424209072105375,0.3703203398546675
CHEMBL1871_Ki,18,molformer,xgboost,crem_lime,0.21224061535736277,0.44769142231065595,0.334685630179502
CHEMBL1871_Ki,18,molformer,xgboost,crem_mean,0.030734558803219895,0.07397758277017431,0.050085083540327
CHEMBL1871_Ki,18,morgan,mlp,crem_lime,0.09894408463857572,0.0853002479288732,0.12676992042406857
CHEMBL1871_Ki,18,morgan,mlp,crem_mean,0.054344913020522155,0.25894102903239025,0.21847391858066853
CHEMBL1871_Ki,18,morgan,xgboost,crem_lime,0.14352444794054633,0.10110505711835358,0.24460690963515444
CHEMBL1871_Ki,18,morgan,xgboost,crem_mean,0.12010506068491018,0.15798046949286154,0.22752897999422247
CHEMBL1871_Ki,18,unimol,mlp,crem_lime,0.05128069144877433,0.17834853863597847,0.1986226742487758
CHEMBL1871_Ki,18,unimol,mlp,crem_mean,0.020426408382691767,0.15900284079457186,0.1684158762244759
CHEMBL1871_Ki,18,unimol,xgboost,crem_lime,0.2593422633423324,0.16091519628528583,0.4008912139827169
CHEMBL1871_Ki,18,unimol,xgboost,crem_mean,0.05950847319510286,0.22819687678959136,0.2172797039360037
CHEMBL1871_Ki,19,molformer,mlp,crem_lime,0.1901797742818802,0.0371579732327714,0.15332248864726672
CHEMBL1871_Ki,19,molformer,mlp,crem_mean,0.07327984003517242,0.2568621800448968,0.24905704037104065
CHEMBL1871_Ki,19,molformer,xgboost,crem_lime,0.25336649425564156,0.03406276292361425,0.21996596930580337
CHEMBL1871_Ki,19,molformer,xgboost,crem_mean,0.11950156148574875,0.13859071014766974,0.02072828109839461
CHEMBL1871_Ki,19,morgan,mlp,crem_lime,0.3883513201377487,0.41843358445501605,0.5750390585605485
CHEMBL1871_Ki,19,morgan,mlp,crem_mean,0.26123433475880875,0.25858944827841246,0.5100158369166595
CHEMBL1871_Ki,19,morgan,xgboost,crem_lime,0.22299649642540606,0.3115816078735053,0.5137575629296147
CHEMBL1871_Ki,19,morgan,xgboost,crem_mean,0.14192231427999147,0.39958756152022845,0.5289553371857723
CHEMBL1871_Ki,19,unimol,mlp,crem_lime,0.0060523587551357845,0.32462036998291305,0.32571886709297004
CHEMBL1871_Ki,19,unimol,mlp,crem_mean,0.02225450205013265,0.2561468163752293,0.2783486701334119
CHEMBL1871_Ki,19,unimol,xgboost,crem_lime,0.14794727261113733,0.18209741443521454,0.20522273168786856
CHEMBL1871_Ki,19,unimol,xgboost,crem_mean,0.03990603725346213,0.2486640203337688,0.257892416235756
CHEMBL1871_Ki,25,molformer,mlp,crem_lime,0.021219816001791434,0.15646261710653134,0.17654591236142894
CHEMBL1871_Ki,25,molformer,mlp,crem_mean,0.008949806604459242,0.049717263186130504,0.04360161248321281
CHEMBL1871_Ki,25,molformer,xgboost,crem_lime,0.045103405323448566,0.0926972945963658,0.12709901391793796
CHEMBL1871_Ki,25,molformer,xgboost,crem_mean,0.003729086085191326,0.010627895342795365,0.01428415217186304
CHEMBL1871_Ki,25,morgan,mlp,crem_lime,0.31049008289754865,0.13714638228846443,0.17558531287782625
CHEMBL1871_Ki,25,morgan,mlp,crem_mean,0.05738583699593209,0.022673265914745246,0.03493325320043735
CHEMBL1871_Ki,25,morgan,xgboost,crem_lime,0.20921860508929266,0.13790146101241685,0.32576745889534753
CHEMBL1871_Ki,25,morgan,xgboost,crem_mean,0.026103602596339457,0.010090468230517766,0.022799518523825984
CHEMBL1871_Ki,25,unimol,mlp,crem_lime,0.059275955477121986,0.1623543707986662,0.1117049674623943
CHEMBL1871_Ki,25,unimol,mlp,crem_mean,0.00968924721849173,0.017747542060306227,0.009158727935761207
CHEMBL1871_Ki,25,unimol,xgboost,crem_lime,0.05019985212543525,0.291030575015519,0.2489302163636594
CHEMBL1871_Ki,25,unimol,xgboost,crem_mean,0.018272521817437645,0.05204179792313411,0.03408188838019437
CHEMBL1871_Ki,35,molformer,mlp,crem_lime,0.1475831346518885,0.2456720333304824,0.1766878228514267
