dataset,representation,predictor,explainer,permutation_id,permutation_seed,median_normalized_ap_lift,mean_normalized_ap_lift,test_pairs
CHEMBL2034_Ki,molformer,mlp,crem_mean,45,20262947,0.2098631582262534,0.24045666843191224,12
CHEMBL2034_Ki,molformer,mlp,crem_mean,46,20262948,0.1105639220871028,0.12288184394515134,12
CHEMBL2034_Ki,molformer,mlp,crem_mean,47,20262949,0.11763271658285769,0.12653982936965275,12
CHEMBL2034_Ki,molformer,mlp,crem_mean,48,20262950,0.17604024939848945,0.21589549075138273,12
CHEMBL2034_Ki,molformer,mlp,crem_mean,49,20262951,0.07579578712532489,0.1570901546215706,12
CHEMBL2034_Ki,molformer,mlp,crem_mean,50,20262952,0.1105130249867091,0.18614378947031673,12
CHEMBL2034_Ki,molformer,mlp,crem_mean,51,20262953,0.06357583515812285,0.10776448988089114,12
CHEMBL2034_Ki,molformer,xgboost,crem_lime,42,20262944,0.06242639234997515,0.13743049422414436,12
CHEMBL2034_Ki,molformer,xgboost,crem_lime,43,20262945,0.0803371343753831,0.1263434988007294,12
CHEMBL2034_Ki,molformer,xgboost,crem_lime,44,20262946,0.0774205631823406,0.12947076033303495,12
CHEMBL2034_Ki,molformer,xgboost,crem_lime,45,20262947,0.02555962970963345,0.07070953511811763,12
CHEMBL2034_Ki,molformer,xgboost,crem_lime,46,20262948,0.14586273401058186,0.15797013155309772,12
CHEMBL2034_Ki,molformer,xgboost,crem_lime,47,20262949,0.052117391753121446,0.1334970531724732,12
CHEMBL2034_Ki,molformer,xgboost,crem_lime,48,20262950,0.01920648307810215,0.08119022034284686,12
CHEMBL2034_Ki,molformer,xgboost,crem_lime,49,20262951,0.0112018282187713,0.08476585426617989,12
CHEMBL2034_Ki,molformer,xgboost,crem_lime,50,20262952,0.0771080985843084,0.08838258177911669,12
CHEMBL2034_Ki,molformer,xgboost,crem_lime,51,20262953,0.15932811816076195,0.1986368882866405,12
CHEMBL2034_Ki,molformer,xgboost,crem_mean,42,20262944,0.0942738754155507,0.13170732561957937,12
CHEMBL2034_Ki,molformer,xgboost,crem_mean,43,20262945,0.1027175645828096,0.1184579802310523,12
CHEMBL2034_Ki,molformer,xgboost,crem_mean,44,20262946,0.1596987554406487,0.2324037946463562,12
CHEMBL2034_Ki,molformer,xgboost,crem_mean,45,20262947,0.17208545422831134,0.16151450851734447,12
CHEMBL2034_Ki,molformer,xgboost,crem_mean,46,20262948,0.13145805074400518,0.11662253500441759,12
CHEMBL2034_Ki,molformer,xgboost,crem_mean,47,20262949,0.15513444701168094,0.15936584773217272,12
CHEMBL2034_Ki,molformer,xgboost,crem_mean,48,20262950,0.08790253789309735,0.0971760624600459,12
CHEMBL2034_Ki,molformer,xgboost,crem_mean,49,20262951,0.0618387748598861,0.10329231857638528,12
CHEMBL2034_Ki,molformer,xgboost,crem_mean,50,20262952,0.08231064330408555,0.15201568108023494,12
CHEMBL2034_Ki,molformer,xgboost,crem_mean,51,20262953,0.09061868975256965,0.12790036092710264,12
CHEMBL2034_Ki,morgan,mlp,crem_lime,42,20262944,0.09282892114912206,0.18152170266123657,12
CHEMBL2034_Ki,morgan,mlp,crem_lime,43,20262945,0.379229822767163,0.309206880233943,12
CHEMBL2034_Ki,morgan,mlp,crem_lime,44,20262946,0.0982629352274735,0.16664623278979698,12
CHEMBL2034_Ki,morgan,mlp,crem_lime,45,20262947,0.10802720183949385,0.21493013930259453,12
CHEMBL2034_Ki,morgan,mlp,crem_lime,46,20262948,0.12700231515488863,0.2030512614557016,12
CHEMBL2034_Ki,morgan,mlp,crem_lime,47,20262949,0.23469893426055727,0.21430425097224273,12
CHEMBL2034_Ki,morgan,mlp,crem_lime,48,20262950,0.1140219586617393,0.2082362463647801,12
CHEMBL2034_Ki,morgan,mlp,crem_lime,49,20262951,0.16330997036682426,0.20661751923552696,12
CHEMBL2034_Ki,morgan,mlp,crem_lime,50,20262952,0.07891503738811355,0.11249786050697312,12
CHEMBL2034_Ki,morgan,mlp,crem_lime,51,20262953,0.18406713928153645,0.24437560834978786,12
CHEMBL2034_Ki,morgan,mlp,crem_mean,42,20262944,0.1722579358208709,0.15737645148120286,12
CHEMBL2034_Ki,morgan,mlp,crem_mean,43,20262945,0.18183696479512515,0.2530988799610325,12
CHEMBL2034_Ki,morgan,mlp,crem_mean,44,20262946,0.17353161884411877,0.24210065640479891,12
CHEMBL2034_Ki,morgan,mlp,crem_mean,45,20262947,0.1565413236189976,0.25694067900636003,12
CHEMBL2034_Ki,morgan,mlp,crem_mean,46,20262948,0.1858699858779974,0.23656403927151437,12
CHEMBL2034_Ki,morgan,mlp,crem_mean,47,20262949,0.13276238088932063,0.19795632995936194,12
CHEMBL2034_Ki,morgan,mlp,crem_mean,48,20262950,0.1937843282709352,0.26134693483283505,12
CHEMBL2034_Ki,morgan,mlp,crem_mean,49,20262951,0.14278827433589325,0.2183114141518012,12
CHEMBL2034_Ki,morgan,mlp,crem_mean,50,20262952,0.10537691318339355,0.15109003491121079,12
CHEMBL2034_Ki,morgan,mlp,crem_mean,51,20262953,0.17375433201061835,0.23676003307762675,12
CHEMBL2034_Ki,morgan,xgboost,crem_lime,42,20262944,0.1503282446819622,0.22101811363974047,12
CHEMBL2034_Ki,morgan,xgboost,crem_lime,43,20262945,0.0689097135175774,0.12840745404085147,12
CHEMBL2034_Ki,morgan,xgboost,crem_lime,44,20262946,0.024749123816317102,0.09958352464857002,12
CHEMBL2034_Ki,morgan,xgboost,crem_lime,45,20262947,0.0,0.08429089937781203,12
CHEMBL2034_Ki,morgan,xgboost,crem_lime,46,20262948,0.08893984667699036,0.1391021855283465,12
CHEMBL2034_Ki,morgan,xgboost,crem_lime,47,20262949,0.1094575324728809,0.17155150091691576,12
CHEMBL2034_Ki,morgan,xgboost,crem_lime,48,20262950,0.1582301340832441,0.285103672598813,12
CHEMBL2034_Ki,morgan,xgboost,crem_lime,49,20262951,0.18811967854175646,0.2310611649882622,12
CHEMBL2034_Ki,morgan,xgboost,crem_lime,50,20262952,0.11388730512226285,0.2715203424019142,12
CHEMBL2034_Ki,morgan,xgboost,crem_lime,51,20262953,0.0883187527088397,0.14221194949224716,12
CHEMBL2034_Ki,morgan,xgboost,crem_mean,42,20262944,0.25057397959183675,0.19440089965366822,12
CHEMBL2034_Ki,morgan,xgboost,crem_mean,43,20262945,0.0030248033877798,0.04230652315101041,12
CHEMBL2034_Ki,morgan,xgboost,crem_mean,44,20262946,0.005271195674911451,0.07202107034757897,12
CHEMBL2034_Ki,morgan,xgboost,crem_mean,45,20262947,0.0,0.01936094384011049,12
CHEMBL2034_Ki,morgan,xgboost,crem_mean,46,20262948,0.0,0.05391030807615279,12
CHEMBL2034_Ki,morgan,xgboost,crem_mean,47,20262949,0.0169515023190159,0.09194332124480824,12
CHEMBL2034_Ki,morgan,xgboost,crem_mean,48,20262950,0.21560438909958496,0.1883720700255325,12
CHEMBL2034_Ki,morgan,xgboost,crem_mean,49,20262951,0.0263157894736842,0.0680433723196881,12
CHEMBL2034_Ki,morgan,xgboost,crem_mean,50,20262952,0.12583706946969436,0.21153462097374,12
CHEMBL2034_Ki,morgan,xgboost,crem_mean,51,20262953,0.10698075526506895,0.11811812012549515,12
CHEMBL2034_Ki,unimol,mlp,crem_lime,42,20262944,0.3201443032456164,0.3359146076189494,12
CHEMBL2034_Ki,unimol,mlp,crem_lime,43,20262945,0.21190090823675775,0.24662727709628432,12
CHEMBL2034_Ki,unimol,mlp,crem_lime,44,20262946,0.2586415980723988,0.3024758187381922,12
CHEMBL2034_Ki,unimol,mlp,crem_lime,45,20262947,0.2786275148171425,0.33427457395745197,12
CHEMBL2034_Ki,unimol,mlp,crem_lime,46,20262948,0.2190100829113189,0.1818237208835826,12
CHEMBL2034_Ki,unimol,mlp,crem_lime,47,20262949,0.2626047749242354,0.35108794621939704,12
CHEMBL2034_Ki,unimol,mlp,crem_lime,48,20262950,0.30192587720552144,0.2855511051058182,12
CHEMBL2034_Ki,unimol,mlp,crem_lime,49,20262951,0.100362879761945,0.165914942475404,12
CHEMBL2034_Ki,unimol,mlp,crem_lime,50,20262952,0.11541616656295556,0.18681575909069545,12
CHEMBL2034_Ki,unimol,mlp,crem_lime,51,20262953,0.1334294532045101,0.1628649060252708,12
CHEMBL2034_Ki,unimol,mlp,crem_mean,42,20262944,0.20151963703551,0.273540881628532,12
CHEMBL2034_Ki,unimol,mlp,crem_mean,43,20262945,0.21312286316672285,0.17201627146656986,12
CHEMBL2034_Ki,unimol,mlp,crem_mean,44,20262946,0.2302948957360722,0.24851791391337463,12
CHEMBL2034_Ki,unimol,mlp,crem_mean,45,20262947,0.14177301974921014,0.2450190405613453,12
CHEMBL2034_Ki,unimol,mlp,crem_mean,46,20262948,0.1849859433737127,0.1962923670901788,12
CHEMBL2034_Ki,unimol,mlp,crem_mean,47,20262949,0.10893683805753585,0.19569611890322547,12
CHEMBL2034_Ki,unimol,mlp,crem_mean,48,20262950,0.2360407631784603,0.25675568721549846,12
CHEMBL2034_Ki,unimol,mlp,crem_mean,49,20262951,0.09541363870736044,0.16980186391991925,12
CHEMBL2034_Ki,unimol,mlp,crem_mean,50,20262952,0.12825302690296314,0.16086846849186287,12
CHEMBL2034_Ki,unimol,mlp,crem_mean,51,20262953,0.08933078312948001,0.20283397673071188,12
CHEMBL2034_Ki,unimol,xgboost,crem_lime,42,20262944,0.16143018264714742,0.20041657691609652,12
CHEMBL2034_Ki,unimol,xgboost,crem_lime,43,20262945,0.22187099229358692,0.280169926321508,12
CHEMBL2034_Ki,unimol,xgboost,crem_lime,44,20262946,0.18440137454489455,0.21779637815609135,12
CHEMBL2034_Ki,unimol,xgboost,crem_lime,45,20262947,0.14812184157285774,0.16776973095019979,12
CHEMBL2034_Ki,unimol,xgboost,crem_lime,46,20262948,0.155973121208844,0.20751974622126254,12
CHEMBL2034_Ki,unimol,xgboost,crem_lime,47,20262949,0.33395533977821473,0.3027469818090143,12
CHEMBL2034_Ki,unimol,xgboost,crem_lime,48,20262950,0.27893795435303015,0.30998675656772784,12
CHEMBL2034_Ki,unimol,xgboost,crem_lime,49,20262951,0.18803049445357145,0.2505996773293445,12
CHEMBL2034_Ki,unimol,xgboost,crem_lime,50,20262952,0.1623867667228368,0.28686207388447765,12
CHEMBL2034_Ki,unimol,xgboost,crem_lime,51,20262953,0.1200912771234266,0.18984205334591508,12
CHEMBL2034_Ki,unimol,xgboost,crem_mean,42,20262944,0.10699539572934325,0.20942180032284216,12
CHEMBL2034_Ki,unimol,xgboost,crem_mean,43,20262945,0.14084813979360264,0.16698923878308558,12
CHEMBL2034_Ki,unimol,xgboost,crem_mean,44,20262946,0.15201381598238273,0.2226323327959736,12
CHEMBL2034_Ki,unimol,xgboost,crem_mean,45,20262947,0.14358581894296174,0.13391334072316435,12
CHEMBL2034_Ki,unimol,xgboost,crem_mean,46,20262948,0.1335441737652621,0.19300636979479402,12
CHEMBL2034_Ki,unimol,xgboost,crem_mean,47,20262949,0.16736812570145898,0.24338529233305106,12
CHEMBL2034_Ki,unimol,xgboost,crem_mean,48,20262950,0.09396928878291425,0.19168549894386935,12
CHEMBL2034_Ki,unimol,xgboost,crem_mean,49,20262951,0.1779261972601828,0.21103480182424672,12
CHEMBL2034_Ki,unimol,xgboost,crem_mean,50,20262952,0.15757274031083546,0.19919870476379598,12
CHEMBL2034_Ki,unimol,xgboost,crem_mean,51,20262953,0.2055801411011558,0.2487376906909469,12
CHEMBL2047_EC50,molformer,mlp,crem_lime,42,20264944,0.1850869852901783,0.25335337463731294,10
CHEMBL2047_EC50,molformer,mlp,crem_lime,43,20264945,0.045898809459022555,0.1121704462007502,10
CHEMBL2047_EC50,molformer,mlp,crem_lime,44,20264946,0.09264660458132845,0.15338131960388207,10
CHEMBL2047_EC50,molformer,mlp,crem_lime,45,20264947,0.1293361207602256,0.1266087714480606,10
CHEMBL2047_EC50,molformer,mlp,crem_lime,46,20264948,0.018212248443130647,0.10975134250174934,10
CHEMBL2047_EC50,molformer,mlp,crem_lime,47,20264949,0.20674043349875265,0.19779752914672716,10
CHEMBL2047_EC50,molformer,mlp,crem_lime,48,20264950,0.009125526849097499,0.09595549282490981,10
CHEMBL2047_EC50,molformer,mlp,crem_lime,49,20264951,0.36746297807381595,0.3157995342695947,10
CHEMBL2047_EC50,molformer,mlp,crem_lime,50,20264952,0.05554924001660445,0.14320674876546932,10
CHEMBL2047_EC50,molformer,mlp,crem_lime,51,20264953,0.19627886272751885,0.22170700459848502,10
CHEMBL2047_EC50,molformer,mlp,crem_mean,42,20264944,0.13181105595260484,0.15866037398907748,10
CHEMBL2047_EC50,molformer,mlp,crem_mean,43,20264945,-0.0085089202736261,0.15765111034851448,10
CHEMBL2047_EC50,molformer,mlp,crem_mean,44,20264946,0.0557273535802463,0.15517293384850805,10
CHEMBL2047_EC50,molformer,mlp,crem_mean,45,20264947,0.08177296398220404,0.1599275132388848,10
CHEMBL2047_EC50,molformer,mlp,crem_mean,46,20264948,0.0646358273445975,0.14439424102315482,10
CHEMBL2047_EC50,molformer,mlp,crem_mean,47,20264949,0.08886034848088209,0.11438227978491937,10
CHEMBL2047_EC50,molformer,mlp,crem_mean,48,20264950,-0.0128466438552487,0.14646002503454253,10
CHEMBL2047_EC50,molformer,mlp,crem_mean,49,20264951,0.13512810406817125,0.1945152193662252,10
CHEMBL2047_EC50,molformer,mlp,crem_mean,50,20264952,0.0294419120666738,0.14599106050711524,10
CHEMBL2047_EC50,molformer,mlp,crem_mean,51,20264953,0.08230545926376805,0.18102353750407024,10
CHEMBL2047_EC50,molformer,xgboost,crem_lime,42,20264944,0.035894104903524,0.11125092644165062,10
CHEMBL2047_EC50,molformer,xgboost,crem_lime,43,20264945,0.013119400458233298,0.09134214972038186,10
CHEMBL2047_EC50,molformer,xgboost,crem_lime,44,20264946,0.16194652699776022,0.2000768124725576,10
CHEMBL2047_EC50,molformer,xgboost,crem_lime,45,20264947,0.0453446301922167,0.11799303859444685,10
CHEMBL2047_EC50,molformer,xgboost,crem_lime,46,20264948,0.17209860443824065,0.1738106684105941,10
CHEMBL2047_EC50,molformer,xgboost,crem_lime,47,20264949,0.121112199215217,0.1571302299601684,10
CHEMBL2047_EC50,molformer,xgboost,crem_lime,48,20264950,-0.0237582343495709,0.11014352025288945,10
CHEMBL2047_EC50,molformer,xgboost,crem_lime,49,20264951,0.02209210492129985,0.19485634689768036,10
CHEMBL2047_EC50,molformer,xgboost,crem_lime,50,20264952,0.1544281973215434,0.22077867114484243,10
CHEMBL2047_EC50,molformer,xgboost,crem_lime,51,20264953,0.013418285239465949,0.07220560521696148,10
CHEMBL2047_EC50,molformer,xgboost,crem_mean,42,20264944,0.0687553287230011,0.1020719707683631,10
CHEMBL2047_EC50,molformer,xgboost,crem_mean,43,20264945,0.013713345388755651,0.1236973500958585,10
CHEMBL2047_EC50,molformer,xgboost,crem_mean,44,20264946,0.0082809132537976,0.08493250154632784,10
CHEMBL2047_EC50,molformer,xgboost,crem_mean,45,20264947,0.10143934522491005,0.13088894894747802,10
CHEMBL2047_EC50,molformer,xgboost,crem_mean,46,20264948,0.1200060088627377,0.12298596552282745,10
CHEMBL2047_EC50,molformer,xgboost,crem_mean,47,20264949,0.0355382344600723,0.10557642445169024,10
CHEMBL2047_EC50,molformer,xgboost,crem_mean,48,20264950,0.0410735567653302,0.15798319234169528,10
CHEMBL2047_EC50,molformer,xgboost,crem_mean,49,20264951,0.0360217711669788,0.14835212823959004,10
CHEMBL2047_EC50,molformer,xgboost,crem_mean,50,20264952,0.07497520565775685,0.12812627465262896,10
CHEMBL2047_EC50,molformer,xgboost,crem_mean,51,20264953,0.0130552590804418,0.08274368103407326,10
CHEMBL2047_EC50,morgan,mlp,crem_lime,42,20264944,0.0800759739659675,0.1404268688366533,10
CHEMBL2047_EC50,morgan,mlp,crem_lime,43,20264945,0.1996173054606386,0.29610275484840926,10
CHEMBL2047_EC50,morgan,mlp,crem_lime,44,20264946,0.1098127451747316,0.1827183538410571,10
CHEMBL2047_EC50,morgan,mlp,crem_lime,45,20264947,0.215863344948729,0.24271412412266846,10
CHEMBL2047_EC50,morgan,mlp,crem_lime,46,20264948,0.2458625492832892,0.25012626268159266,10
CHEMBL2047_EC50,morgan,mlp,crem_lime,47,20264949,0.17576657126916279,0.1718149442892644,10
CHEMBL2047_EC50,morgan,mlp,crem_lime,48,20264950,0.1737151075909332,0.19954359369846694,10
CHEMBL2047_EC50,morgan,mlp,crem_lime,49,20264951,0.2189738034519674,0.26833573054866566,10
CHEMBL2047_EC50,morgan,mlp,crem_lime,50,20264952,0.3860239960898527,0.34205823693442045,10
CHEMBL2047_EC50,morgan,mlp,crem_lime,51,20264953,0.15652366673419504,0.17161607670257867,10
CHEMBL2047_EC50,morgan,mlp,crem_mean,42,20264944,0.0014042893219320001,0.028393184289661883,10
CHEMBL2047_EC50,morgan,mlp,crem_mean,43,20264945,0.05427847968498375,0.1857158981952408,10
CHEMBL2047_EC50,morgan,mlp,crem_mean,44,20264946,0.006891823114249551,0.10883586145286121,10
CHEMBL2047_EC50,morgan,mlp,crem_mean,45,20264947,0.042478770730144055,0.10694479270427885,10
CHEMBL2047_EC50,morgan,mlp,crem_mean,46,20264948,0.06051223055988185,0.11608786961401951,10
CHEMBL2047_EC50,morgan,mlp,crem_mean,47,20264949,0.0221709986995056,0.13862387465090084,10
CHEMBL2047_EC50,morgan,mlp,crem_mean,48,20264950,-0.0011202128562239999,0.04181962708847879,10
CHEMBL2047_EC50,morgan,mlp,crem_mean,49,20264951,0.08644300978052939,0.1461574144382837,10
CHEMBL2047_EC50,morgan,mlp,crem_mean,50,20264952,0.01530662948484555,0.1453903306261503,10
CHEMBL2047_EC50,morgan,mlp,crem_mean,51,20264953,0.024176142237217098,0.07506823347137584,10
CHEMBL2047_EC50,morgan,xgboost,crem_lime,42,20264944,0.015249442219775899,0.11242815432408634,10
CHEMBL2047_EC50,morgan,xgboost,crem_lime,43,20264945,0.1594364425568313,0.22593774248125803,10
CHEMBL2047_EC50,morgan,xgboost,crem_lime,44,20264946,0.0974189342143657,0.1286366266396446,10
CHEMBL2047_EC50,morgan,xgboost,crem_lime,45,20264947,-0.00892034177630255,0.058158257786087755,10
CHEMBL2047_EC50,morgan,xgboost,crem_lime,46,20264948,0.13424301473056083,0.167746047171435,10
CHEMBL2047_EC50,morgan,xgboost,crem_lime,47,20264949,0.3118979376840672,0.30424941583239307,10
CHEMBL2047_EC50,morgan,xgboost,crem_lime,48,20264950,-0.0160758840552576,0.04659511664981305,10
CHEMBL2047_EC50,morgan,xgboost,crem_lime,49,20264951,0.3573881696568565,0.3460320149303408,10
CHEMBL2047_EC50,morgan,xgboost,crem_lime,50,20264952,0.0940657891746251,0.13215480859253814,10
CHEMBL2047_EC50,morgan,xgboost,crem_lime,51,20264953,0.04470045585811605,0.09543381277609733,10
CHEMBL2047_EC50,morgan,xgboost,crem_mean,42,20264944,-0.014204364736195602,0.09118557387338877,10
CHEMBL2047_EC50,morgan,xgboost,crem_mean,43,20264945,0.00295364357864355,0.04316968190438229,10
CHEMBL2047_EC50,morgan,xgboost,crem_mean,44,20264946,0.017327772074956,0.11914160214447281,10
CHEMBL2047_EC50,morgan,xgboost,crem_mean,45,20264947,0.0006410256410256,0.00940922585276768,10
CHEMBL2047_EC50,morgan,xgboost,crem_mean,46,20264948,-0.00106837606837605,0.1050565440032312,10
CHEMBL2047_EC50,morgan,xgboost,crem_mean,47,20264949,0.1442174694926229,0.17777134389680632,10
CHEMBL2047_EC50,morgan,xgboost,crem_mean,48,20264950,0.0,0.020306025231654513,10
CHEMBL2047_EC50,morgan,xgboost,crem_mean,49,20264951,0.04560116212290125,0.07540781508849981,10
CHEMBL2047_EC50,morgan,xgboost,crem_mean,50,20264952,0.025705340411222702,0.09803164278712177,10
CHEMBL2047_EC50,morgan,xgboost,crem_mean,51,20264953,0.0,0.02366533929033928,10
CHEMBL2047_EC50,unimol,mlp,crem_lime,42,20264944,0.113963005259231,0.14058522497580417,10
CHEMBL2047_EC50,unimol,mlp,crem_lime,43,20264945,0.048010141621067,0.20370080344808,10
CHEMBL2047_EC50,unimol,mlp,crem_lime,44,20264946,0.10125294448225165,0.1269906758597122,10
CHEMBL2047_EC50,unimol,mlp,crem_lime,45,20264947,0.15192392044379174,0.16752929076294776,10
CHEMBL2047_EC50,unimol,mlp,crem_lime,46,20264948,0.07355365717534165,0.15896175517541905,10
CHEMBL2047_EC50,unimol,mlp,crem_lime,47,20264949,0.1248736219433071,0.15547743595792465,10
CHEMBL2047_EC50,unimol,mlp,crem_lime,48,20264950,0.144080318790418,0.21400959562868863,10
CHEMBL2047_EC50,unimol,mlp,crem_lime,49,20264951,0.10159529077570505,0.1629027706617596,10
CHEMBL2047_EC50,unimol,mlp,crem_lime,50,20264952,0.03902371225893615,0.12286463748338665,10
CHEMBL2047_EC50,unimol,mlp,crem_lime,51,20264953,0.08278503015954755,0.2641671953126979,10
CHEMBL2047_EC50,unimol,mlp,crem_mean,42,20264944,0.0391926153171298,0.0742425634553629,10
CHEMBL2047_EC50,unimol,mlp,crem_mean,43,20264945,0.05503015032576955,0.12333910456755164,10
CHEMBL2047_EC50,unimol,mlp,crem_mean,44,20264946,0.059804785098696446,0.11178793480274676,10
CHEMBL2047_EC50,unimol,mlp,crem_mean,45,20264947,0.08737997567704156,0.10484444266475575,10
CHEMBL2047_EC50,unimol,mlp,crem_mean,46,20264948,0.0018896926683442498,0.01099782636320217,10
CHEMBL2047_EC50,unimol,mlp,crem_mean,47,20264949,0.1289574827612056,0.1416587643673453,10
CHEMBL2047_EC50,unimol,mlp,crem_mean,48,20264950,0.06828706846396546,0.09696735487274859,10
CHEMBL2047_EC50,unimol,mlp,crem_mean,49,20264951,0.015524665979193402,0.06577715511354851,10
CHEMBL2047_EC50,unimol,mlp,crem_mean,50,20264952,0.05335978838849954,0.08740543865931247,10
CHEMBL2047_EC50,unimol,mlp,crem_mean,51,20264953,0.0046120546120546006,0.07824811596086245,10
CHEMBL2047_EC50,unimol,xgboost,crem_lime,42,20264944,-0.0090103901492243,0.17170487249904948,10
CHEMBL2047_EC50,unimol,xgboost,crem_lime,43,20264945,0.050768334031988896,0.07601100550500967,10
CHEMBL2047_EC50,unimol,xgboost,crem_lime,44,20264946,-0.0413520999946405,0.0449550109356182,10
CHEMBL2047_EC50,unimol,xgboost,crem_lime,45,20264947,0.01703809304334345,0.08538080021259724,10
CHEMBL2047_EC50,unimol,xgboost,crem_lime,46,20264948,0.04360230772880925,0.0876618062062336,10
CHEMBL2047_EC50,unimol,xgboost,crem_lime,47,20264949,0.27578866318196854,0.22525508592429916,10
CHEMBL2047_EC50,unimol,xgboost,crem_lime,48,20264950,0.02547883455444335,0.10100975640646045,10
CHEMBL2047_EC50,unimol,xgboost,crem_lime,49,20264951,0.02610563329555905,0.09276739798093595,10
CHEMBL2047_EC50,unimol,xgboost,crem_lime,50,20264952,0.12628955775119316,0.24143557157593803,10
CHEMBL2047_EC50,unimol,xgboost,crem_lime,51,20264953,0.024901952089352447,0.1577892588862197,10
CHEMBL2047_EC50,unimol,xgboost,crem_mean,42,20264944,0.037274486141948046,0.10297973627382766,10
CHEMBL2047_EC50,unimol,xgboost,crem_mean,43,20264945,0.0,0.05262984467249684,10
CHEMBL2047_EC50,unimol,xgboost,crem_mean,44,20264946,0.0355184549782259,0.07623328520518705,10
CHEMBL2047_EC50,unimol,xgboost,crem_mean,45,20264947,0.09351704922922975,0.11271083630736067,10
CHEMBL2047_EC50,unimol,xgboost,crem_mean,46,20264948,0.03212761271270195,0.054093051614027554,10
CHEMBL2047_EC50,unimol,xgboost,crem_mean,47,20264949,0.0585435694036119,0.10364777380719122,10
CHEMBL2047_EC50,unimol,xgboost,crem_mean,48,20264950,0.020579772584502498,0.05199617462247832,10
CHEMBL2047_EC50,unimol,xgboost,crem_mean,49,20264951,0.06688866464523746,0.08953021166464646,10
CHEMBL2047_EC50,unimol,xgboost,crem_mean,50,20264952,0.0544976061854174,0.07634962226648001,10
CHEMBL2047_EC50,unimol,xgboost,crem_mean,51,20264953,0.06607198647041025,0.1155800413682645,10
CHEMBL204_Ki,molformer,mlp,crem_lime,42,20263944,0.021743857831791,0.10521510932847865,47
CHEMBL204_Ki,molformer,mlp,crem_lime,43,20263945,0.0151975164367323,0.1011787562952352,47
