scenario,rationale,explainer,dataset,component_id,representation,predictor,trained_nap,trained_ap,trained_prevalence,permuted_nap,permuted_ap,permuted_prevalence,delta_nap_rescore,delta_nap_reference,rescore_minus_reference_delta_nap
fixed_selected_support_0_60,boundary_extended,crem_lime_abs,CHEMBL244_Ki,35,morgan,xgboost,-0.01953472953023298,0.15259451052032583,0.16883116883116886,0.28892505401920093,0.40897666827569945,0.16883116883116886,-0.30845978354943393,-0.3084597835494339,-5.551115123125783e-17
fixed_selected_support_0_60,boundary_extended,crem_lime_abs,CHEMBL244_Ki,35,unimol,mlp,0.08524199424009626,0.2396816575502099,0.16883116883116886,0.26012786601798277,0.38504134318377786,0.16883116883116886,-0.1748858717778865,-0.17488587177788656,5.551115123125783e-17
fixed_selected_support_0_60,boundary_extended,crem_lime_abs,CHEMBL244_Ki,35,unimol,xgboost,-0.014047929380954944,0.15715496778725824,0.16883116883116886,0.3373967223229583,0.4492648081645368,0.16883116883116886,-0.35144465170391326,-0.35144465170391326,0.0
fixed_selected_support_0_60,boundary_extended,crem_lime_abs,CHEMBL244_Ki,36,molformer,mlp,0.20164986856397193,0.3446379518062456,0.1791044776119403,0.34812351413000764,0.46487751159926,0.1791044776119403,-0.1464736455660357,-0.1464736455660357,0.0
fixed_selected_support_0_60,boundary_extended,crem_lime_abs,CHEMBL244_Ki,36,molformer,xgboost,0.0770278183914561,0.24233626882880724,0.1791044776119403,0.4274629323448855,0.5300068847607269,0.1791044776119403,-0.3504351139534294,-0.35043511395342936,-5.551115123125783e-17
fixed_selected_support_0_60,boundary_extended,crem_lime_abs,CHEMBL244_Ki,36,morgan,mlp,0.1680631340561817,0.3170667518371641,0.1791044776119403,0.38923661479547206,0.4986270718470293,0.1791044776119403,-0.22117348073929036,-0.22117348073929038,2.7755575615628914e-17
fixed_selected_support_0_60,boundary_extended,crem_lime_abs,CHEMBL244_Ki,36,morgan,xgboost,0.7352169295426872,0.7826407630574298,0.1791044776119403,0.27485448347901564,0.40473129240814715,0.1791044776119403,0.4603624460636716,0.4603624460636716,0.0
fixed_selected_support_0_60,boundary_extended,crem_lime_abs,CHEMBL244_Ki,36,unimol,mlp,0.5757816171528312,0.6517610290060554,0.1791044776119403,0.13041702771884525,0.2861632317094998,0.1791044776119403,0.44536458943398594,0.44536458943398594,0.0
fixed_selected_support_0_60,boundary_extended,crem_lime_abs,CHEMBL244_Ki,36,unimol,xgboost,0.5242816061322804,0.6094849005563495,0.1791044776119403,0.3217255376819518,0.44320753093294546,0.1791044776119403,0.20255606845032859,0.20255606845032853,5.551115123125783e-17
fixed_selected_support_0_60,boundary_extended,crem_lime_abs,CHEMBL244_Ki,37,molformer,mlp,-0.009406081052759654,0.24294543921043024,0.25,0.09187862040073295,0.3189089653005497,0.25,-0.10128470145349261,-0.10128470145349261,0.0
fixed_selected_support_0_60,boundary_extended,crem_lime_abs,CHEMBL244_Ki,37,molformer,xgboost,-0.08902934149057529,0.18322799388206853,0.25,0.004494461807476297,0.2533708463556072,0.25,-0.09352380329805159,-0.0935238032980515,-8.326672684688674e-17
fixed_selected_support_0_60,boundary_extended,crem_lime_abs,CHEMBL244_Ki,37,morgan,mlp,0.0032066236831686953,0.25240496776237653,0.25,0.007124019297547375,0.25534301447316055,0.25,-0.0039173956143786805,-0.0039173956143786935,1.3010426069826053e-17
fixed_selected_support_0_60,boundary_extended,crem_lime_abs,CHEMBL244_Ki,37,morgan,xgboost,-0.09789166782768804,0.17658124912923398,0.25,0.002471253144457853,0.2518534398583434,0.25,-0.1003629209721459,-0.10036292097214583,-6.938893903907228e-17
fixed_selected_support_0_60,boundary_extended,crem_lime_abs,CHEMBL244_Ki,37,unimol,mlp,0.10426913177202461,0.3282018488290184,0.25,-0.04052288672770766,0.21960783495421923,0.25,0.14479201849973228,0.14479201849973222,5.551115123125783e-17
fixed_selected_support_0_60,boundary_extended,crem_lime_abs,CHEMBL244_Ki,37,unimol,xgboost,0.08759603417701671,0.31569702563276253,0.25,-0.04946744306333495,0.2128994177024988,0.25,0.13706347724035167,0.13706347724035153,1.3877787807814457e-16
fixed_selected_support_0_60,boundary_extended,crem_lime_abs,CHEMBL244_Ki,38,molformer,mlp,0.03236278460892101,0.10147972856542664,0.07142857142857142,-0.003352363549979098,0.06831566241787655,0.07142857142857142,0.03571514815890011,0.03571514815890007,4.163336342344337e-17
fixed_selected_support_0_60,boundary_extended,crem_lime_abs,CHEMBL244_Ki,38,molformer,xgboost,0.02423792268719537,0.09393521392382427,0.07142857142857142,0.08024594588604485,0.14594266403704165,0.07142857142857142,-0.05600802319884948,-0.0560080231988494,-8.326672684688674e-17
fixed_selected_support_0_60,boundary_extended,crem_lime_abs,CHEMBL244_Ki,38,morgan,mlp,0.15648869729315876,0.21673950462936173,0.07142857142857142,0.5654814543738408,0.5965184933471379,0.07142857142857142,-0.40899275708068206,-0.40899275708068195,-1.1102230246251565e-16
fixed_selected_support_0_60,boundary_extended,crem_lime_abs,CHEMBL244_Ki,38,morgan,xgboost,0.01300793965468434,0.0835073725364926,0.07142857142857142,0.11709323543006966,0.18015800432792184,0.07142857142857142,-0.10408529577538532,-0.10408529577538529,-2.7755575615628914e-17
fixed_selected_support_0_60,boundary_extended,crem_lime_abs,CHEMBL244_Ki,38,unimol,mlp,0.1542256925284185,0.2146381430621029,0.07142857142857142,0.23542563429214847,0.29003808898556643,0.07142857142857142,-0.08119994176372997,-0.08119994176373002,5.551115123125783e-17
fixed_selected_support_0_60,boundary_extended,crem_lime_abs,CHEMBL244_Ki,38,unimol,xgboost,0.4475299701182054,0.4869921151097622,0.07142857142857142,0.008172352947408658,0.07901718487973661,0.07142857142857142,0.43935761717079674,0.43935761717079674,0.0
fixed_selected_support_0_60,boundary_extended,crem_lime_abs,CHEMBL244_Ki,50,molformer,mlp,-0.006352925422053612,0.44965074390981447,0.453125,0.1062054225113097,0.5112060904358725,0.453125,-0.1125583479333633,-0.11255834793336329,-1.3877787807814457e-17
fixed_selected_support_0_60,boundary_extended,crem_lime_abs,CHEMBL244_Ki,50,molformer,xgboost,-0.07639210994801486,0.4113480648721794,0.453125,0.08847497372335722,0.501509751254961,0.453125,-0.1648670836713721,-0.16486708367137198,-1.1102230246251565e-16
fixed_selected_support_0_60,boundary_extended,crem_lime_abs,CHEMBL244_Ki,50,morgan,mlp,0.4030191571225776,0.6735261015514097,0.453125,0.338040690513967,0.6379910026248257,0.453125,0.06497846660861056,0.06497846660861056,0.0
fixed_selected_support_0_60,boundary_extended,crem_lime_abs,CHEMBL244_Ki,50,morgan,xgboost,-0.16021241437995862,0.36550883588596017,0.453125,0.4384568421276429,0.6929060855385547,0.453125,-0.5986692565076015,-0.5986692565076015,0.0
fixed_selected_support_0_60,boundary_extended,crem_lime_abs,CHEMBL244_Ki,50,unimol,mlp,0.09578677565637776,0.5055083929370816,0.453125,-0.15472906484631138,0.3685075426621735,0.453125,0.25051584050268916,0.25051584050268905,1.1102230246251565e-16
fixed_selected_support_0_60,boundary_extended,crem_lime_abs,CHEMBL244_Ki,50,unimol,xgboost,0.21585652565004199,0.5711715374648667,0.453125,-0.014367442812890985,0.44526780471170024,0.453125,0.23022396846293297,0.23022396846293294,2.7755575615628914e-17
fixed_selected_support_0_60,boundary_extended,crem_lime_abs,CHEMBL244_Ki,55,molformer,mlp,-0.01157910416801359,0.052648140541066625,0.06349206349206349,0.04477463575514815,0.10542386523101177,0.06349206349206349,-0.05635373992316174,-0.0563537399231617,-4.163336342344337e-17
fixed_selected_support_0_60,boundary_extended,crem_lime_abs,CHEMBL244_Ki,55,molformer,xgboost,0.1917994282998062,0.24311375031251692,0.06349206349206349,0.18562558734781656,0.23733189926224094,0.06349206349206349,0.00617384095198964,0.006173840951989584,5.551115123125783e-17
fixed_selected_support_0_60,boundary_extended,crem_lime_abs,CHEMBL244_Ki,55,morgan,mlp,0.04119572837852781,0.10207219006878,0.06349206349206349,0.04984629874762111,0.11017351787475627,0.06349206349206349,-0.0086505703690933,-0.0086505703690933,0.0
fixed_selected_support_0_60,boundary_extended,crem_lime_abs,CHEMBL244_Ki,55,morgan,xgboost,0.029121933920567722,0.09076498573513485,0.06349206349206349,0.002547309492328099,0.06587763904837075,0.06349206349206349,0.026574624428239622,0.026574624428239567,5.551115123125783e-17
fixed_selected_support_0_60,boundary_extended,crem_lime_abs,CHEMBL244_Ki,55,unimol,mlp,0.03515220206905586,0.09641237971546501,0.06349206349206349,-0.004291632305353053,0.0594729157775265,0.06349206349206349,0.03944383437440891,0.03944383437440886,4.85722573273506e-17
fixed_selected_support_0_60,boundary_extended,crem_lime_abs,CHEMBL244_Ki,55,unimol,xgboost,0.08098326486032931,0.1393335337580862,0.06349206349206349,-0.012109211788125256,0.05215169054762873,0.06349206349206349,0.09309247664845456,0.09309247664845446,9.71445146547012e-17
fixed_selected_support_0_60,boundary_extended,crem_lime_abs,CHEMBL244_Ki,67,molformer,mlp,0.1314302874595086,0.2555116749652931,0.14285714285714285,0.23609891816324824,0.3452276441399271,0.14285714285714285,-0.10466863070373963,-0.1046686307037396,-2.7755575615628914e-17
fixed_selected_support_0_60,boundary_extended,crem_lime_abs,CHEMBL244_Ki,67,molformer,xgboost,0.30015388915350216,0.40013190498871615,0.14285714285714285,0.1225657149467833,0.24791346995438568,0.14285714285714285,0.17758817420671885,0.17758817420671896,-1.1102230246251565e-16
fixed_selected_support_0_60,boundary_extended,crem_lime_abs,CHEMBL244_Ki,67,morgan,mlp,0.09561180723108949,0.224810120483791,0.14285714285714285,0.21161212828659062,0.324238967102792,0.14285714285714285,-0.11600032105550113,-0.11600032105550119,5.551115123125783e-17
fixed_selected_support_0_60,boundary_extended,crem_lime_abs,CHEMBL244_Ki,67,morgan,xgboost,0.04296522473289552,0.17968447834248188,0.14285714285714285,0.10417875237173778,0.2321532163186324,0.14285714285714285,-0.06121352763884226,-0.061213527638842226,-3.469446951953614e-17
fixed_selected_support_0_60,boundary_extended,crem_lime_abs,CHEMBL244_Ki,67,unimol,mlp,0.13569885073037743,0.2591704434831807,0.14285714285714285,0.2976806431236249,0.3980119798202499,0.14285714285714285,-0.16198179239324748,-0.16198179239324748,0.0
fixed_selected_support_0_60,boundary_extended,crem_lime_abs,CHEMBL244_Ki,67,unimol,xgboost,0.048774412046067965,0.18466378175377254,0.14285714285714285,0.14491610149035802,0.2670709441345926,0.14285714285714285,-0.09614168944429005,-0.09614168944429002,-2.7755575615628914e-17
fixed_selected_support_0_60,boundary_extended,crem_lime_abs,CHEMBL244_Ki,68,molformer,mlp,-0.06677929975496699,0.21560345606252426,0.2647058823529412,0.01752960055293593,0.2775952945242176,0.2647058823529412,-0.08430890030790292,-0.08430890030790286,-5.551115123125783e-17
fixed_selected_support_0_60,boundary_extended,crem_lime_abs,CHEMBL244_Ki,68,molformer,xgboost,-0.10467146285228757,0.1877415714321415,0.2647058823529412,-0.012698818748549145,0.2553685156260668,0.2647058823529412,-0.09197264410373843,-0.09197264410373839,-4.163336342344337e-17
fixed_selected_support_0_60,boundary_extended,crem_lime_abs,CHEMBL244_Ki,68,morgan,mlp,0.0945117613341695,0.33419982451041874,0.2647058823529412,0.042523875323822014,0.2959734377381044,0.2647058823529412,0.051987886010347484,0.05198788601034746,2.0816681711721685e-17
fixed_selected_support_0_60,boundary_extended,crem_lime_abs,CHEMBL244_Ki,68,morgan,xgboost,0.0812093431129113,0.32441863464184656,0.2647058823529412,-0.08508139256056067,0.2021460348819407,0.2647058823529412,0.16629073567347197,0.1662907356734719,5.551115123125783e-17
fixed_selected_support_0_60,boundary_extended,crem_lime_abs,CHEMBL244_Ki,68,unimol,mlp,-0.05515529554412855,0.2241505179822584,0.2647058823529412,0.2313447918460538,0.43481234694562776,0.2647058823529412,-0.28650008739018235,-0.28650008739018235,0.0
fixed_selected_support_0_60,boundary_extended,crem_lime_abs,CHEMBL244_Ki,68,unimol,xgboost,0.0038971963077113203,0.26757146787331715,0.2647058823529412,-0.023139725494076904,0.24769137831317875,0.2647058823529412,0.027036921801788225,0.027036921801788266,-4.163336342344337e-17
fixed_selected_support_0_60,boundary_extended,crem_lime_abs,CHEMBL244_Ki,73,molformer,mlp,-0.07194527806375568,0.15137665486619342,0.20833333333333334,0.14553347048502918,0.32354733080064807,0.20833333333333334,-0.21747874854878485,-0.21747874854878485,0.0
fixed_selected_support_0_60,boundary_extended,crem_lime_abs,CHEMBL244_Ki,73,molformer,xgboost,-0.06428874830041087,0.15743807426217474,0.20833333333333334,-0.06129280258079526,0.1598098646235371,0.20833333333333334,-0.00299594571961561,-0.002995945719615631,2.0816681711721685e-17
fixed_selected_support_0_60,boundary_extended,crem_lime_abs,CHEMBL244_Ki,73,morgan,mlp,0.04110365252840629,0.24087372491832162,0.20833333333333334,0.03263702545218306,0.23417097848297827,0.20833333333333334,0.008466627076223227,0.008466627076223171,5.551115123125783e-17
fixed_selected_support_0_60,boundary_extended,crem_lime_abs,CHEMBL244_Ki,73,morgan,xgboost,0.2680008898204554,0.4205007044411939,0.20833333333333334,-0.025603026444121744,0.18806427073173695,0.20833333333333334,0.29360391626457716,0.2936039162645771,5.551115123125783e-17
fixed_selected_support_0_60,boundary_extended,crem_lime_abs,CHEMBL244_Ki,73,unimol,mlp,-0.04824115196486419,0.17014242136114918,0.20833333333333334,-0.03959380912760013,0.17698823444064993,0.20833333333333334,-0.008647342837264059,-0.008647342837264073,1.3877787807814457e-17
fixed_selected_support_0_60,boundary_extended,crem_lime_abs,CHEMBL244_Ki,73,unimol,xgboost,0.00115125069986013,0.20924474013738928,0.20833333333333334,0.07181491748520526,0.2651868096757875,0.20833333333333334,-0.07066366678534512,-0.07066366678534514,1.3877787807814457e-17
fixed_selected_support_0_60,boundary_extended,crem_lime_abs,CHEMBL244_Ki,74,molformer,mlp,-0.0034876223488406223,0.11814724096617037,0.12121212121212122,0.3430489963484343,0.42267942103347256,0.12121212121212122,-0.3465366186972749,-0.34653661869727487,-5.551115123125783e-17
fixed_selected_support_0_60,boundary_extended,crem_lime_abs,CHEMBL244_Ki,74,molformer,xgboost,0.10320396746385481,0.21190651686217543,0.12121212121212122,0.060679630572244826,0.17453664504833635,0.12121212121212122,0.04252433689160998,0.04252433689160994,4.163336342344337e-17
fixed_selected_support_0_60,boundary_extended,crem_lime_abs,CHEMBL244_Ki,74,morgan,mlp,0.32528577544867515,0.4070693178185327,0.12121212121212122,0.19314908869515715,0.2909491991563502,0.12121212121212122,0.132136686753518,0.132136686753518,0.0
fixed_selected_support_0_60,boundary_extended,crem_lime_abs,CHEMBL244_Ki,74,morgan,xgboost,0.09164789131882589,0.20175117721957428,0.12121212121212122,0.03646903524367671,0.15326066733535226,0.12121212121212122,0.055178856075149184,0.055178856075149114,6.938893903907228e-17
fixed_selected_support_0_60,boundary_extended,crem_lime_abs,CHEMBL244_Ki,74,unimol,mlp,0.014692905536702161,0.13412406850195038,0.12121212121212122,0.33888884670775316,0.41902353195529823,0.12121212121212122,-0.324195941171051,-0.324195941171051,0.0
fixed_selected_support_0_60,boundary_extended,crem_lime_abs,CHEMBL244_Ki,74,unimol,xgboost,0.005856815299267092,0.12635901950541653,0.12121212121212122,0.20213167855978773,0.2988429902495104,0.12121212121212122,-0.19627486326052063,-0.1962748632605206,-2.7755575615628914e-17
fixed_selected_support_0_60,boundary_extended,crem_lime_abs,CHEMBL244_Ki,77,molformer,mlp,0.10116873275067272,0.2569661524072228,0.17333333333333334,0.42811951739763354,0.5272454677153771,0.17333333333333334,-0.3269507846469608,-0.32695078464696087,5.551115123125783e-17
fixed_selected_support_0_60,boundary_extended,crem_lime_abs,CHEMBL244_Ki,77,molformer,xgboost,0.45500886891578035,0.5494739983037118,0.17333333333333334,0.3693085225785795,0.478628378664959,0.17333333333333334,0.08570034633720086,0.08570034633720086,0.0
fixed_selected_support_0_60,boundary_extended,crem_lime_abs,CHEMBL244_Ki,77,morgan,mlp,0.4012072582095801,0.5049980001199196,0.17333333333333334,0.6160319155256174,0.6825863835011771,0.17333333333333334,-0.21482465731603734,-0.21482465731603734,0.0
fixed_selected_support_0_60,boundary_extended,crem_lime_abs,CHEMBL244_Ki,77,morgan,xgboost,-0.06827787879140658,0.11689028686577058,0.17333333333333334,0.39485621802455656,0.4997478069003001,0.17333333333333334,-0.4631340968159631,-0.46313409681596307,-5.551115123125783e-17
fixed_selected_support_0_60,boundary_extended,crem_lime_abs,CHEMBL244_Ki,77,unimol,mlp,0.36896090544662385,0.47834101516920907,0.17333333333333334,0.4970825023259118,0.5842548685894204,0.17333333333333334,-0.12812159687928792,-0.12812159687928792,0.0
fixed_selected_support_0_60,boundary_extended,crem_lime_abs,CHEMBL244_Ki,77,unimol,xgboost,0.5079340961100266,0.5932255194509554,0.17333333333333334,0.36883211053481185,0.47823454470877785,0.17333333333333334,0.13910198557521475,0.13910198557521475,0.0
fixed_selected_support_0_60,boundary_extended,crem_lime_abs,CHEMBL244_Ki,87,molformer,mlp,-0.15264392973875418,0.2845658367138767,0.37931034482758613,-0.08290897641313132,0.3278496008470219,0.37931034482758613,-0.06973495332562286,-0.06973495332562286,0.0
fixed_selected_support_0_60,boundary_extended,crem_lime_abs,CHEMBL244_Ki,87,molformer,xgboost,-0.02237781495274459,0.3654206665810551,0.37931034482758613,-0.15016997513709074,0.28610139474249535,0.37931034482758613,0.12779216018434614,0.12779216018434605,8.326672684688674e-17
fixed_selected_support_0_60,boundary_extended,crem_lime_abs,CHEMBL244_Ki,87,morgan,mlp,-0.16938003788899025,0.2741779075171784,0.37931034482758613,-0.056710878386365626,0.3441104892774282,0.37931034482758613,-0.11266915950262463,-0.11266915950262463,0.0
