draw,unadjusted_boundary_extended,null_adjusted_boundary_extended,null_adjusted_strict_unmatched,null_adjusted_boundary_prevalence_le_0_8
2732,-0.01003810952085725,-0.01016699664815704,-0.010374420121725687,-0.013891822991822955
2733,-0.00275528041670175,-0.013093400391314791,-0.012065357382887436,-0.012512532405865785
2734,-0.00230127893333325,-0.00856498477430049,-0.005756410256410258,-0.010797431321770821
2735,-0.0073393961363667,-0.01818909958555122,-0.009214971080545063,-0.006456776031094444
2736,-0.0080616169390889,-0.01145105548845523,-0.012170857411212915,-0.008815934809000732
2737,-0.007166386061109401,-0.012604565969533592,-0.015090842367187064,-0.009305834155470084
2738,-0.00311364920426805,-0.012381493069767067,-0.00939719058405927,-0.0050126596128244084
2739,-0.004210892232762799,-0.011007346441897173,-0.007511178196090798,-0.003866650724444254
2740,-0.0128730781526767,-0.013269303699952833,-0.012337294446922602,-0.00779936668305083
2741,-0.0063051832545995,-0.01641038474078177,-0.009573465416372823,-0.007047406312123038
2742,-0.0090706883167345,-0.0135357774170274,-0.009186632798748963,-0.010531483131530125
2743,-0.0038269967906122,-0.013269303699952833,-0.014277435767602726,-0.018697872133922985
2744,-0.0100048925356712,-0.01224663654624284,-0.010436913985103475,-0.00645102438849959
2745,-0.0084416535940379,-0.0020440130499115652,-0.012044985199461388,-0.012888711596274149
2746,-0.0077867800331759,-0.004238618336045611,-0.012343247270227573,-0.010531483131530125
2747,-0.0045193204926846,-0.007166317139874503,-0.009557133761300421,-0.008429945426478397
2748,-0.00773764679007035,-0.010740420498788754,-0.007668850715561254,-0.013514995712696404
2749,-0.004210892232762799,-0.008199413695437297,-0.004547969216224862,-0.004238618336045611
2750,-0.0043570306722684506,-0.008607150510093059,-0.01864550944542299,-0.00910903930315644
2751,-0.0054797118296097,-0.008842594242234322,-0.009153198619233974,-0.004819854567943666
2752,-0.00736121854787705,-0.005497177301177124,-0.013839477021888454,-0.011264860007964547
2753,-0.010352639758651,-0.01340327261544983,-0.008531889404787121,-0.006456776031094444
2754,-0.0069826007326007,-0.016545130759213225,-0.012653547242593252,-0.012413173627157707
2755,-0.0195706373285802,-0.00645102438849959,-0.013720651559866556,-0.004482807826053011
2756,-0.0125414268271411,-0.007509308868209316,-0.010052215287066069,-0.005608851652051295
2757,-0.0039528276114929,-0.006708301970801973,-0.0059814193890071685,-0.012358375420875348
2758,-0.0063981994100258,-0.006100354463143481,-0.013058565780740132,-0.008815934809000732
2759,-0.010659316884098949,-0.010207886751417036,-0.010319120481390446,-0.010602787788341197
2760,-0.0062824106724584505,-0.008060887541727166,-0.014383453806590861,-0.003187727189683791
2761,-0.00821170518015765,-0.008842594242234322,-0.0109145054598166,-0.015309291563369538
2762,-0.011687635004734749,-0.0110576556014262,-0.01675049906726285,-0.010629860364808475
2763,-0.00068167099200685,-0.00909795772632111,-0.013081035101626531,-0.006815920802463377
2764,-0.01482363844825455,-0.010876284563771184,-0.011191753798622563,-0.011470744533341142
2765,-0.0048797322904288,-0.010130689909380049,-0.013839477021888454,-0.010602787788341197
2766,-0.006031350258083049,-0.007047406312123038,-0.010809361649955426,-0.00679990316862536
2767,-0.00687758138071325,-0.010364110367297452,-0.011770654141361261,-0.003187727189683791
2768,-0.00532268761700945,-0.010740420498788754,-0.010665116669204219,-0.0068454812963081885
2769,-0.0047056709518095,-0.010364110367297452,-0.010834732486872858,-0.014446519715333669
2770,-0.00646123396123395,-0.01110303696569107,-0.008325947575904467,-0.01218266703187966
2771,-0.0113633868181418,-0.008813962350952144,-0.008433365082629762,-0.0119111667763825
2772,-0.01064395551179295,-0.01056128041488676,-0.008108639715439556,-0.0161697147287969
2773,-0.0060353248018778,-0.009651760101360762,-0.015765629274425888,-0.014249164582636895
2774,-0.0030208333333333,-0.013233667225378208,-0.010868444087784113,-0.008813962350952144
2775,-0.0058585149355939,-0.003932325518829067,-0.008758783384080121,-0.01022051952787107
2776,-0.0076267466424740004,-0.010882896049395352,-0.013058565780740132,-0.015242984949681394
2777,-0.0033564814814815,-0.010531483131530125,-0.012686261601403612,-0.009700972565726381
2778,-0.0113127242177826,-0.002846008212812629,-0.010300900560138864,-0.005736734788018637
2779,-0.0064559010750733,-0.0023987757502086614,-0.009930700249427788,-0.005400805757661602
2780,-0.0076267466424740004,-0.009784624139016568,-0.012075101470122106,-0.013169142681446451
2781,-0.0016516802710362499,-0.004078640204082093,-0.015826935730795078,-0.011265452237294792
2782,-0.0002183828076685,-0.005054244799056945,-0.014939905857661947,-0.010594633538150561
2783,-0.00870231133389025,-0.01414319655583389,-0.011160369697703565,-0.013179731842231843
2784,-0.0043671326555313,-0.013898084780365211,-0.013732202252743478,-0.0049260284680743595
2785,-0.0075858960279915994,-0.005089785727202235,-0.014404644865930006,-0.00516591669538536
2786,-0.00734410719809345,-0.004888554050116567,-0.007476742424242441,-0.0022818312884373693
2787,-0.0042336602734981,-0.013315878909895495,-0.005441767965141605,-0.003903759100089603
2788,-0.0036753596802616,-0.012923753570340977,-0.011200121614948773,-0.007216438264747705
2789,-0.00450355877457065,-0.010455026455026467,-0.016997303382470817,-0.008293901963277093
2790,-0.002496025305264,-0.002604049442070322,-0.011611088632411545,-0.01224663654624284
2791,-0.012842994098335801,-0.011151558441558414,-0.009687919862705957,-0.01110303696569107
2792,-0.0098210544901722,-0.012512532405865785,-0.01269740191463143,-0.016955100896446765
2793,-0.01080239944661915,-0.01452371001205748,-0.016674418146156132,-0.014017186431469077
2794,-0.00372722520437865,-0.011227735592540877,-0.01561730055603495,-0.0037199989927767674
2795,-0.0073758978769548,-0.010051684547303742,-0.012882818379663971,-0.009977102598735282
2796,-0.00378188539370965,-0.008344289530026562,-0.007649990824921918,-0.011993247728927025
2797,-0.0080616169390889,-0.011502521270015064,-0.011938845577606778,-0.006637243839825901
2798,-0.0052103101622223,-0.010625956935480754,-0.010105461471317204,-0.00815608080478621
2799,-0.004210892232762799,-0.009084282310016588,-0.007791496096139532,-0.00909795772632111
2800,-0.00053448770694425,-0.011656578331578349,-0.013138590632813862,-0.015657035795203847
2801,-0.0055186667042923495,-0.01920340141605812,-0.010304690043946945,-0.004830745600046113
2802,-0.0043004754888574005,-0.0071889279583331675,-0.009238588514415728,-0.0035520624454784544
2803,-0.0124988400382219,-0.011594567469567463,-0.01124347148622104,-0.010854884062096753
2804,-0.0098435548835542,-0.007357599220366044,-0.007120332963253824,-0.008703327898469101
2805,-0.00070952303207795,-0.0056471884780287356,-0.018107115654096964,-0.01176703820333212
2806,-0.01054368379772895,-0.011291873101282882,-0.018215925069705013,-0.012538149828868597
2807,-0.01031670632017,-0.00996719591585488,-0.007998371289269526,-0.006071428571428603
2808,-0.0052287048131923,-0.006330930949014031,-0.010800156886114007,-0.0037190027095990756
2809,-0.0039579706632636,-0.008647990475847134,-0.008695330981740662,-0.00856498477430049
2810,-0.00779217923518785,-0.012399030106549047,-0.01052106439240727,-0.00815608080478621
2811,-0.0109594236592194,-0.006950313060318828,-0.013230788611740991,-0.005687917481645936
2812,-0.010706593481035549,-0.010602787788341197,-0.01472818614969874,-0.012427317147766369
2813,0.0,-0.008864084803434757,-0.010739261841577488,-0.009756007994335392
2814,-0.0107206699487307,-0.011318846743453063,-0.010250038422996885,-0.01699539017230992
2815,-0.00967459438159835,-0.008703327898469101,-0.010995752115274681,-0.006815920802463377
2816,-0.0070262523754896,-0.011557523851168743,-0.013539433013417607,-0.005546400392830941
2817,-0.0002183828076685,-0.006352813801172516,-0.009747984456531446,-0.013264890786682512
2818,-0.0026769504097935,-0.012332971471867854,-0.013058565780740132,-0.014364057883618248
2819,-0.0030695249900985497,-0.006137217416076299,-0.012571449954328316,-0.010740420498788754
2820,-0.0037954423461669,-0.006183041027262144,-0.012575290054291276,-0.005054244799056945
2821,-0.01098412015494215,-0.0065746267414237974,-0.011595564158905256,-0.003866650724444254
2822,-0.0039528276114929,-0.007417203387598048,-0.006786004895147236,-0.013201043524483081
2823,-0.0085514702355582,-0.008402729393850103,-0.012882818379663971,-0.004127250696145085
2824,-0.00929316861839155,-0.011265452237294792,-0.009390498792033481,-0.007829476111569936
2825,-0.00772738288623365,-0.010048766087066202,-0.013645736774735913,-0.009336304910825145
2826,-0.00563201480753505,-0.012406144781144678,-0.014694359525315167,-0.01213271225068524
2827,-0.01072052659669535,-0.005755859880859887,-0.013058565780740132,-0.012406144781144678
2828,-0.0026851851851851,-0.00582943457046093,-0.012882818379663971,-0.011553987051574899
2829,-0.0099199770408283,-0.010364110367297452,-0.009735131517274422,-0.009156068506534089
2830,-0.0089567792840897,-0.0037701235093195312,-0.01221439877599464,-0.007116081982155516
2831,-0.0077867800331759,-0.0049732627618637865,-0.012599107232986333,-0.012240937908200047
2832,-0.00509682087809635,-0.009756007994335392,-0.010239940796521445,-0.010854884062096753
2833,-0.0088006674500482,-0.014364057883618248,-0.007212940705128228,-0.005608851652051295
2834,-0.0030916669605922003,-0.011007346441897173,-0.007622720280684569,-0.01122139088388108
2835,-0.0068333468265336,-0.005340833987701021,-0.006248497393019473,-0.0083395130183639
2836,-0.0043570306722684506,-0.0071889279583331675,-0.009093881046474399,-0.01176703820333212
2837,-0.0107856704370571,-0.010604046479614396,-0.011978569676472544,-0.01051828703703703
2838,-0.0080616169390889,-0.011843101651469703,-0.018107115654096964,-0.010740420498788754
2839,-0.0063051832545995,-0.004938491472978097,-0.0042466559224643985,-0.006609381719695204
2840,-0.0086651122000002,-0.005054244799056945,-0.01081781072504822,-0.008842594242234322
2841,-0.010945215341638202,-0.012063770538146754,-0.014726138592976088,-0.005174290637399602
2842,-0.00325799333481325,-0.005719750036645738,-0.01498856745637135,-0.006452554752578251
2843,-0.00827773756653395,-0.01224663654624284,-0.008433365082629762,-0.01585318627450978
2844,-0.01055478668723205,-0.012648982509970826,-0.006017317049458107,-0.010364110367297452
2845,-0.0038191700422561,-0.007980653416461125,-0.006664166666666679,-0.005992791690958229
2846,-0.01538920297499595,-0.01579785440825652,-0.01338698506484338,-0.012377201706496345
2847,-0.0031625472850303,-0.010364110367297452,-0.01407411107890996,-0.011265452237294792
2848,-0.0063981994100258,-0.00793448821823678,-0.014592525341406558,-0.004737426747706865
2849,-0.01337541194315485,-0.010843738837068016,-0.010302541582423653,-0.00622729287841485
2850,-0.0132887970877675,-0.006222518379410305,-0.011824725274725275,-0.006452554752578251
2851,-0.01025968002101325,-0.01016699664815704,-0.008433365082629762,-0.008313885360289933
2852,-0.00523271980315315,-0.006071428571428603,-0.010910466454710938,-0.012310606060606018
2853,-0.00379620396994555,-0.01176703820333212,-0.010995752115274681,-0.009776685217785953
2854,-0.0041815555416761995,-0.002895557437613874,-0.013051589314573835,-0.012648982509970826
2855,-0.0071900252423621,-0.012512532405865785,-0.00819000368669954,-0.009218635160959755
2856,-0.00948000372284115,-0.008815934809000732,-0.01045512679226189,-0.00996719591585488
2857,-0.0106348814229249,-0.010740420498788754,-0.011595564158905256,-0.009431067836051878
2858,-0.0039528276114929,-0.012063770538146754,-0.013839965687428785,-0.012648982509970826
2859,-0.00970968417624805,-0.009648297907952973,-0.010892108076819012,-0.010204104913003276
2860,-0.014565491387279599,-0.009029888662737295,-0.012337294446922602,-0.011902777777777769
2861,-0.0025757090168889506,-0.006452554752578251,-0.01577683777510064,-0.005192865675646845
2862,-0.0064784948790853,-0.010364110367297452,-0.0038461518474246204,-0.012240937908200047
2863,-0.0026851851851851,-0.0022016476878734103,-0.012495420844757927,-0.009305834155470084
2864,-0.0038359788359788,-0.009283949371449364,-0.009042116264993322,-0.0027104802322163273
2865,-0.00563201480753505,-0.00846215777022355,-0.007741504722986209,-0.010355102303223545
2866,-0.0077560155454622,-0.004301924006753196,-0.011770654141361261,-0.009047533088800519
2867,-0.0073607246426116,-0.006456776031094444,-0.01194869035760986,-0.012358375420875348
2868,-0.0089276222472216,-0.008313885360289933,-0.010868444087784113,-0.011265452237294792
2869,-0.01190277661984995,-0.01111916714091317,-0.014953306194483295,-0.008974608391336326
2870,-0.0094761807586582,-0.007357599220366044,-0.007327380131896988,-0.013817892156862747
2871,-0.0022814652957084,-0.006511058439301401,-0.008758783384080121,-0.010924806039638527
2872,-0.0030149356196793,-0.006640120152075822,-0.010645360604307964,-0.012927004811181184
2873,-0.000436765615337,-0.01129252481376207,-0.01577932456746799,-0.011265452237294792
2874,-0.0090193925050674,-0.013222311314457178,-0.012065357382887436,-0.015657035795203847
2875,-0.00646123396123395,-0.008293901963277093,-0.009093881046474399,-0.0096354806320136
2876,-0.0066980247222447,-0.0018161764705882377,-0.01052106439240727,-0.012538149828868597
2877,-0.0063250945700606,-0.008906456375004444,-0.013292896073375266,-0.014983332484438713
2878,-0.011190482928395949,-0.010051684547303742,-0.010436913985103475,-0.009336304910825145
2879,-0.00516255933360165,-0.0037441925913631706,-0.006466198273927063,-0.008590720987937471
2880,-0.0098376010386716,-0.012310606060606018,-0.009141665088749383,-0.013167952627968882
2881,-0.0048797322904288,-0.011843101651469703,-0.011595564158905256,-0.006352813801172516
2882,-0.009517913318887551,-0.0064043209876543175,-0.020917370312298858,-0.007132140404238648
2883,-0.0119802553689678,-0.008402729393850103,-0.008695812026948885,-0.005507008099566561
2884,-0.0063051832545995,-0.007185567973036014,-0.01265209643747467,-0.0038744437284593883
2885,-0.0099210292945751,-0.008864084803434757,-0.012653547242593252,-0.006137217416076299
2886,-0.00081635947043765,-0.014261143969831736,-0.010886353057398795,-0.010602787788341197
2887,-0.00442074523862055,-0.00996719591585488,-0.006397195989568522,-0.003243923110655786
2888,-0.0036780526858889,-0.004243351665261352,-0.010701873295239517,-0.008440977890807486
2889,-0.0065767565767566,-0.0056667330869466515,-0.0073606733314431,-0.007964991424486964
2890,-0.0032026673848838,-0.011382816257816243,-0.010436913985103475,-0.011031964823071169
2891,-0.0012998318151895506,-0.00645102438849959,-0.01897939285082255,-0.009784624139016568
2892,-0.0062044252577709005,-0.010224629458886983,-0.011458286092214658,-0.005736734788018637
2893,-0.01020101920416385,-0.00301301193990027,-0.007668850715561254,-0.011553987051574899
2894,-0.00936279391016125,-0.011995880561424317,-0.012571449954328316,-0.0050126596128244084
2895,-0.0056720741972019,-0.012377201706496345,-0.012006639207553859,-0.007509308868209316
2896,-0.002496025305264,-0.006071428571428603,-0.009981481481481477,-0.00779936668305083
2897,-0.007830563537214,-0.013097546931679546,-0.010642490842490845,-0.011054515489823728
2898,-0.0088872577508074,-0.010876284563771184,-0.015254411004961249,-0.008259986449287385
