draw,alternative_full_delta_nap,alternative_paired_delta_nap,original_paired_delta_nap,paired_primary_estimate_change,paired_selection_change
298,-0.0065462379259888515,0.0,-0.006049397928790244,0.006049397928790244,0.0
299,-0.0035607040196234535,-0.003394589551634894,-0.00928363945544865,0.005889049903813757,0.0
300,0.0,0.0,0.0,0.0,0.0
301,0.0,0.0,0.0,0.0,0.0
302,-0.005859156480182565,-0.001085636843830895,-0.004566287897353297,0.003480651053522402,0.0
303,0.0,0.0,-0.001307920037312808,0.001307920037312808,0.0
304,0.0,0.0,-0.002309568968548002,0.002309568968548002,0.0
305,0.0,0.0,0.0,0.0,0.0
306,-0.00187888666848335,0.0,-0.0021296421794524505,0.0021296421794524505,0.0
307,-0.0006266390714405046,-3.0195004831199898e-05,-0.0007699726231956,0.0007397776183644001,0.0
308,-0.009029737709665708,0.0,-0.0005217210331395,0.0005217210331395,0.0
309,-0.0022812986550654,-0.0099215082990197,-0.005663864593414999,-0.004257643705604702,0.0
310,-0.0006635081478848018,0.0,-0.005694605611964498,0.005694605611964498,0.0
311,-0.001085636843830895,0.0,0.0,0.0,0.0
312,-0.0026798946946458013,-0.005327964519141001,-0.006979458450046702,0.001651493930905701,0.0
313,0.0,-0.0009573750594582472,-0.0014711257309941994,0.0005137506715359522,0.0
314,0.0,-0.0045243537567228,-0.0011820443795319997,-0.0033423093771908,0.0
315,-0.008490569225345648,-0.0021296421794524505,-0.0007031159033231964,-0.001426526276129254,0.0
316,-0.0012458917698680502,-0.0021902266277030995,-0.005531715038251922,0.0033414884105488225,0.0
317,0.0,-0.005222085697726395,-0.00032298427791059917,-0.004899101419815796,0.0
318,-0.0021296421794524505,-0.008307730343672994,-0.0052937158469945,-0.003014014496678494,0.0
319,0.0,-0.005854390342617706,-0.002704074819567851,-0.003150315523049855,0.0
320,0.0,0.0,0.0,0.0,0.0
321,-0.003547061634018203,-0.0020068286658674987,-0.0026069561458578056,0.0006001274799903068,0.0
322,0.0,0.0,-0.004078525641025552,0.004078525641025552,0.0
323,0.0,-0.00255846188787995,-0.007250501770421899,0.0046920398825419495,0.0
324,0.0,-0.001974897934417603,-0.0015908544503335951,-0.00038404348408400783,0.0
325,0.0,0.0,-5.348809195887538e-05,5.348809195887538e-05,0.0
326,0.0,-0.011385787944014451,-0.0030731299481299985,-0.008312657995884452,0.0
327,0.0,-0.002490290367698253,-0.004085220109087848,0.0015949297413895948,0.0
328,0.0,-0.004867137643776949,0.0,-0.004867137643776949,0.0
329,-0.001445620320393498,-0.007633601923090252,-0.006966688644225147,-0.0006669132788651054,0.0
330,-0.005821489871474003,-0.0009351227164196008,-0.008516937275630798,0.007581814559211197,0.0
331,-0.004254375619732803,0.0,-0.0009781107523204012,0.0009781107523204012,0.0
332,-0.0043707440388801025,0.0,0.0,0.0,0.0
333,0.0,-0.005318262462998999,-0.01025233684841925,0.004934074385420251,0.0
334,-0.0044527029595419,-0.0033579005372640002,-0.0045243537567228,0.0011664532194587997,0.0
335,-0.001974897934417603,0.0,0.0,0.0,0.0
336,0.0,0.0,0.0016842514188324005,-0.0016842514188324005,0.0
337,0.0,0.0,0.0,0.0,0.0
338,-0.0026785714285715,-0.005781024627584901,-0.008496416803101599,0.002715392175516698,0.0
339,-0.006003657745293305,0.0,0.0,0.0,0.0
340,0.0,-0.0021296421794524505,-0.0021566733108516565,2.703113139920603e-05,0.0
341,0.0,0.0,-0.0008597645259264004,0.0008597645259264004,0.0
342,-0.002788270900910603,-0.005620109610035749,-0.0004831410783527985,-0.005136968531682951,0.0
343,0.0,-0.00853038137275379,-0.004030251417958389,-0.004500129954795401,0.0
344,0.0,-0.0044527029595419,-0.005911653262196781,0.0014589503026548808,0.0
345,0.0,-0.006394151161595,-0.007978140405120293,0.0015839892435252929,0.0
346,-0.0029695856559634,-0.003819411265063452,-0.0020103362447019997,-0.0018090750203614524,0.0
347,-0.008902824146306259,-0.01794953912233325,-0.0050040401825901006,-0.012945498939743151,0.0
348,0.0,-0.002486108032027548,0.0,-0.002486108032027548,0.0
349,0.0,0.0,0.0,0.0,0.0
350,-0.006713599643592111,-0.007633601923090252,-0.003970901576040756,-0.0036627003470494964,0.0
351,-0.00443406292255705,0.0,-0.0036870913304887995,0.0036870913304887995,0.0
352,0.0,0.0,-0.00021851475632859996,0.00021851475632859996,0.0
353,-0.0031682007184450026,0.0,0.0,0.0,0.0
354,-0.005864197530864243,0.0,0.0,0.0,0.0
355,0.0,-0.013309475637178601,-0.01054155218182185,-0.002767923455356751,0.0
